Component,Component_KO,Chapter_Code,Chapter_Name_EN,Chapter_Name_KO,Item_Number,Total_in_Chapter,Full_Code,English_Term,Korean_Term,Definition_EN,Definition_KO,Status,Translator,Reviewer,Date_Started,Date_Completed,Priority,Notes
activities_participation,Activities Participation,d4,Mobility,이동,25,35,d425,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,26,35,d426,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,27,35,d427,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,28,35,d428,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,29,35,d429,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,30,35,d430,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,31,35,d431,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,32,35,d432,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,33,35,d433,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,34,35,d434,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d4,Mobility,이동,35,35,d435,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,1,25,d501,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,2,25,d502,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,3,25,d503,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,4,25,d504,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,5,25,d505,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,6,25,d506,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,7,25,d507,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,8,25,d508,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,9,25,d509,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,10,25,d510,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,11,25,d511,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,12,25,d512,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,13,25,d513,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,14,25,d514,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,15,25,d515,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,16,25,d516,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,17,25,d517,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,18,25,d518,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,19,25,d519,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,20,25,d520,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,21,25,d521,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,22,25,d522,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,23,25,d523,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,24,25,d524,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d5,Self Care,자가 관리,25,25,d525,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,1,28,d601,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,2,28,d602,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,3,28,d603,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,4,28,d604,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,5,28,d605,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,6,28,d606,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,7,28,d607,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,8,28,d608,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,9,28,d609,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,10,28,d610,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,11,28,d611,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,12,28,d612,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,13,28,d613,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,14,28,d614,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,15,28,d615,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,16,28,d616,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,17,28,d617,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,18,28,d618,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,19,28,d619,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,20,28,d620,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,21,28,d621,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,22,28,d622,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,23,28,d623,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,24,28,d624,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,25,28,d625,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,26,28,d626,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,27,28,d627,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d6,Domestic Life,가정생활,28,28,d628,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,1,32,d701,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,2,32,d702,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,3,32,d703,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,4,32,d704,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,5,32,d705,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,6,32,d706,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,7,32,d707,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,8,32,d708,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,9,32,d709,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,10,32,d710,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,11,32,d711,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,12,32,d712,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,13,32,d713,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,14,32,d714,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,15,32,d715,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,16,32,d716,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,17,32,d717,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,18,32,d718,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,19,32,d719,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,20,32,d720,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,21,32,d721,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,22,32,d722,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,23,32,d723,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,24,32,d724,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,25,32,d725,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,26,32,d726,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,27,32,d727,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,28,32,d728,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,29,32,d729,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,30,32,d730,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,31,32,d731,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d7,Interpersonal Interactions and Relationships,대인 상호작용 및 관계,32,32,d732,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,1,50,d801,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,2,50,d802,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,3,50,d803,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,4,50,d804,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,5,50,d805,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,6,50,d806,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,7,50,d807,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,8,50,d808,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,9,50,d809,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,10,50,d810,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,11,50,d811,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,12,50,d812,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,13,50,d813,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,14,50,d814,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,15,50,d815,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,16,50,d816,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,17,50,d817,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,18,50,d818,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,19,50,d819,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,20,50,d820,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,21,50,d821,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,22,50,d822,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,23,50,d823,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,24,50,d824,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,25,50,d825,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,26,50,d826,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,27,50,d827,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,28,50,d828,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,29,50,d829,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,30,50,d830,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,31,50,d831,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,32,50,d832,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,33,50,d833,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,34,50,d834,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,35,50,d835,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,36,50,d836,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,37,50,d837,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,38,50,d838,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,39,50,d839,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,40,50,d840,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,41,50,d841,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,42,50,d842,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,43,50,d843,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,44,50,d844,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,45,50,d845,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,46,50,d846,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,47,50,d847,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,48,50,d848,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,49,50,d849,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d8,Major Life Areas,인생의 주요 영역,50,50,d850,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",1,50,d901,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",2,50,d902,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",3,50,d903,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",4,50,d904,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",5,50,d905,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",6,50,d906,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",7,50,d907,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",8,50,d908,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",9,50,d909,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",10,50,d910,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",11,50,d911,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",12,50,d912,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",13,50,d913,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",14,50,d914,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",15,50,d915,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",16,50,d916,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",17,50,d917,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",18,50,d918,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",19,50,d919,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",20,50,d920,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",21,50,d921,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",22,50,d922,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",23,50,d923,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",24,50,d924,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",25,50,d925,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",26,50,d926,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",27,50,d927,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",28,50,d928,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",29,50,d929,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",30,50,d930,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",31,50,d931,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",32,50,d932,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",33,50,d933,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",34,50,d934,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",35,50,d935,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",36,50,d936,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",37,50,d937,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",38,50,d938,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",39,50,d939,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",40,50,d940,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",41,50,d941,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",42,50,d942,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",43,50,d943,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",44,50,d944,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",45,50,d945,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",46,50,d946,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",47,50,d947,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",48,50,d948,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",49,50,d949,,,,,Not Started,,,,,High,
activities_participation,Activities Participation,d9,"Community, Social and Civic Life","지역사회, 사회 및 시민생활",50,50,d950,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,1,50,e101,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,2,50,e102,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,3,50,e103,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,4,50,e104,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,5,50,e105,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,6,50,e106,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,7,50,e107,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,8,50,e108,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,9,50,e109,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,10,50,e110,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,11,50,e111,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,12,50,e112,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,13,50,e113,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,14,50,e114,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,15,50,e115,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,16,50,e116,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,17,50,e117,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,18,50,e118,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,19,50,e119,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,20,50,e120,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,21,50,e121,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,22,50,e122,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,23,50,e123,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,24,50,e124,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,25,50,e125,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,26,50,e126,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,27,50,e127,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,28,50,e128,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,29,50,e129,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,30,50,e130,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,31,50,e131,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,32,50,e132,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,33,50,e133,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,34,50,e134,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,35,50,e135,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,36,50,e136,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,37,50,e137,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,38,50,e138,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,39,50,e139,,,,,Not Started,,,,,High,
environmental_factors,Environmental Factors,e1,Products and Technology,제품 및 기술,40,50,e140,,,,,Not Started,,,,,High,
